0,1,1172
1,0,1421
2,1,1197
3,0,1462
4,1,1174
5,0,1178
6,1,1184
7,0,1180
8,1,1184
9,0,1180
10,1,1184
11,0,1175
12,1,1186
13,0,1183
14,1,1178
15,0,1180
16,1,1178
17,0,1180
18,1,1180
19,0,1172
20,1,1181
21,0,1172
22,1,1181
23,0,1172
24,1,1181
25,0,1186
26,1,1183
27,0,1186
28,1,1183
29,0,1186
30,1,1183
31,0,1186
32,1,1183
33,0,1186
34,1,1183
35,0,1186
36,1,1183
37,0,1183
38,1,1011
39,0,654
40,1,1186
41,0,1194
42,1,1191
43,0,1196
44,1,1192
45,0,1185
46,1,1189
47,0,1185
48,1,1189
49,0,1185
50,1,1189
51,0,1185
52,1,1194
53,0,1185
54,1,1194
55,0,1185
56,1,1189
57,0,1185
58,1,1194
59,0,1185
60,1,1194
61,0,1185
62,1,1194
63,0,1185
64,1,1194
65,0,1185
66,1,1194
67,0,1185
68,1,1194
69,0,1185
70,1,1194
71,0,1185
72,1,1194
73,0,1185
74,1,1194
75,0,1185
76,1,1194
77,0,1185
78,1,1194
79,0,1185
80,1,1194
81,0,1185
82,1,1194
83,0,1185
84,1,1194
85,0,1185
86,1,1194
87,0,1185
88,1,1194
89,0,1185
90,1,1194
91,0,1185
92,1,1194
93,0,1185
94,1,1189
95,0,1185
96,1,1194
97,0,1185
98,1,1194
99,0,1185
0,1,1192
1,0,1185
2,1,1194
3,0,1185
4,1,1194
5,0,1185
6,1,1189
7,0,1185
8,1,1194
9,0,1186
10,1,1194
11,0,1185
12,1,1189
13,0,1185
14,1,1194
15,0,1185
16,1,1194
17,0,1185
18,1,1194
19,0,1185
20,1,1194
21,0,1185
22,1,1194
23,0,1185
24,1,1194
25,0,1185
26,1,1194
27,0,1185
28,1,1194
29,0,1185
30,1,1194
31,0,1185
32,1,1194
33,0,1185
34,1,1194
35,0,1185
36,1,1194
37,0,1185
38,1,1194
39,0,1185
40,1,1194
41,0,1185
42,1,1194
43,0,1185
44,1,1194
45,0,1185
46,1,1194
47,0,1185
48,1,1194
49,0,1185
50,1,1194
51,0,1185
52,1,1194
53,0,1185
54,1,1194
55,0,1185
56,1,1194
57,0,1185
58,1,1194
59,0,1185
60,1,1194
61,0,1185
62,1,1194
63,0,1185
64,1,1194
65,0,1185
66,1,1194
67,0,1185
68,1,1194
69,0,1185
70,1,1194
71,0,1185
72,1,1194
73,0,1185
74,1,1194
75,0,1185
76,1,1194
77,0,1185
78,1,1194
79,0,1185
80,1,1194
81,0,1185
82,1,1194
83,0,1185
84,1,1194
85,0,1187
86,1,1194
87,0,1185
88,1,1194
89,0,1185
90,1,1194
91,0,1185
92,1,1194
93,0,1185
94,1,1194
95,0,1185
96,1,1194
97,0,1185
98,1,1194
99,0,1185
0,1,1192
1,0,1185
2,1,1194
3,0,1186
4,1,1194
5,0,1187
6,1,1194
7,0,1185
8,1,1194
9,0,1185
10,1,1194
11,0,1185
12,1,1188
13,0,1185
14,1,1194
15,0,1185
16,1,1194
17,0,1185
18,1,1194
19,0,1185
20,1,1194
21,0,1185
22,1,1194
23,0,1185
24,1,1194
25,0,1185
26,1,1194
27,0,1185
28,1,1194
29,0,1185
30,1,1194
31,0,1185
32,1,1194
33,0,1185
34,1,1194
35,0,1185
36,1,1194
37,0,1185
38,1,1194
39,0,1185
40,1,1194
41,0,1185
42,1,1194
43,0,1185
44,1,1189
45,0,1185
46,1,1194
47,0,1185
48,1,1194
49,0,1185
50,1,1194
51,0,1185
52,1,1194
53,0,1185
54,1,1194
55,0,1185
56,1,1189
57,0,1185
58,1,1194
59,0,1185
60,1,1194
61,0,1185
62,1,1194
63,0,1184
64,1,1194
65,0,1185
66,1,1194
67,0,1185
68,1,1194
69,0,1185
70,1,1194
71,0,1185
72,1,1194
73,0,1185
74,1,1194
75,0,1185
76,1,1194
77,0,1185
78,1,1194
79,0,1185
80,1,1194
81,0,1185
82,1,1194
83,0,1185
84,1,1194
85,0,1185
86,1,1194
87,0,1185
88,1,1194
89,0,1185
90,1,1194
91,0,1185
92,1,1194
93,0,1185
94,1,1194
95,0,1185
96,1,1194
97,0,1185
98,1,1194
99,0,1185
0,1,1189
1,0,1464
2,1,1194
3,0,1185
4,1,1194
5,0,1185
6,1,1189
7,0,1185
8,1,1194
9,0,1186
10,1,1194
11,0,1185
12,1,1189
13,0,1187
14,1,1189
15,0,1187
16,1,1189
17,0,1187
18,1,1189
19,0,1187
20,1,1189
21,0,1178
22,1,1192
23,0,1187
24,1,1189
25,0,1187
26,1,1189
27,0,1187
28,1,1189
29,0,1187
30,1,1189
31,0,1187
32,1,1189
33,0,1187
34,1,1194
35,0,1187
36,1,1458
37,0,1187
38,1,1178
39,0,1179
40,1,1179
41,0,1181
42,1,1179
43,0,1179
44,1,1179
45,0,1179
46,1,1179
47,0,1179
48,1,1179
49,0,1179
50,1,1179
51,0,1179
52,1,1179
53,0,1181
54,1,1179
55,0,1179
56,1,1179
57,0,1179
58,1,1179
59,0,1179
60,1,1179
61,0,1179
62,1,1179
63,0,1179
64,1,1179
65,0,1179
66,1,1188
67,0,1179
68,1,1179
69,0,1179
70,1,1179
71,0,1179
72,1,1179
73,0,1179
74,1,1179
75,0,1179
76,1,1179
77,0,1179
78,1,1179
79,0,1179
80,1,1179
81,0,1179
82,1,1179
83,0,1179
84,1,1179
85,0,1179
86,1,1179
87,0,1179
88,1,1179
89,0,1179
90,1,1179
91,0,1179
92,1,1179
93,0,1179
94,1,1179
95,0,1179
96,1,1179
97,0,1179
98,1,1188
99,0,1179
0,1,1186
1,0,1179
2,1,1179
3,0,1179
4,1,1179
5,0,1179
6,1,1179
7,0,1179
8,1,1179
9,0,1179
10,1,1179
11,0,1175
12,1,1186
13,0,1173
14,1,1184
15,0,1608
16,1,1528
17,0,1223
18,1,1194
19,0,1194
20,1,1197
21,0,1198
22,1,1194
23,0,1198
24,1,1194
25,0,1198
26,1,1194
27,0,1198
28,1,1194
29,0,1198
30,1,1194
31,0,1196
32,1,1188
33,0,1197
34,1,1188
35,0,1197
36,1,1188
37,0,1197
38,1,1188
39,0,1198
40,1,1194
41,0,1198
42,1,1194
43,0,1198
44,1,1194
45,0,1198
46,1,1194
47,0,1198
48,1,1194
49,0,1198
50,1,1194
51,0,1199
52,1,1189
53,0,1199
54,1,1189
55,0,1196
56,1,1181
57,0,1188
58,1,1189
59,0,1188
60,1,1185
61,0,1198
62,1,1194
63,0,1198
64,1,1194
65,0,1198
66,1,1194
67,0,1198
68,1,1194
69,0,1198
70,1,1194
71,0,1198
72,1,1194
73,0,1198
74,1,1194
75,0,1198
76,1,1194
77,0,1198
78,1,1194
79,0,1198
80,1,1194
81,0,1198
82,1,1194
83,0,1198
84,1,1194
85,0,1198
86,1,1194
87,0,1198
88,1,1194
89,0,1198
90,1,1194
91,0,1198
92,1,1194
93,0,1198
94,1,1194
95,0,1198
96,1,1194
97,0,1198
98,1,1194
99,0,1198
0,1,1192
1,0,1199
2,1,1187
3,0,1199
4,1,1197
5,0,1199
6,1,1197
7,0,1199
8,1,1197
9,0,1199
10,1,1197
11,0,1198
12,1,1194
13,0,1198
14,1,1194
15,0,1198
16,1,1194
17,0,1198
18,1,1194
19,0,1198
20,1,1194
21,0,1198
22,1,1194
23,0,1198
24,1,1194
25,0,1198
26,1,1194
27,0,1198
28,1,1194
29,0,1198
30,1,1194
31,0,1198
32,1,1194
33,0,1198
34,1,1194
35,0,1198
36,1,1194
37,0,1198
38,1,1194
39,0,1198
40,1,1194
41,0,1198
42,1,1194
43,0,1198
44,1,1194
45,0,1198
46,1,1194
47,0,1198
48,1,1194
49,0,1198
50,1,1194
51,0,1198
52,1,1194
53,0,1198
54,1,1194
55,0,1198
56,1,1194
57,0,1198
58,1,1194
59,0,1198
60,1,1194
61,0,1198
62,1,1194
63,0,1198
64,1,1194
65,0,1198
66,1,1194
67,0,1198
68,1,1194
69,0,1198
70,1,1194
71,0,1198
72,1,1194
73,0,1198
74,1,1194
75,0,1198
76,1,1194
77,0,1198
78,1,1194
79,0,1198
80,1,1194
81,0,1198
82,1,1194
83,0,1198
84,1,1194
85,0,1198
86,1,1194
87,0,1198
88,1,1194
89,0,1198
90,1,1194
91,0,1198
92,1,1194
93,0,1198
94,1,1194
95,0,1198
96,1,1194
97,0,1198
98,1,1194
99,0,1198
0,1,1187
1,0,1199
2,1,1187
3,0,1199
4,1,1197
5,0,1199
6,1,1197
7,0,1199
8,1,1197
9,0,1199
10,1,1197
11,0,1198
12,1,1194
13,0,1198
14,1,1194
15,0,1198
16,1,1194
17,0,1198
18,1,1194
19,0,1198
20,1,1194
21,0,1198
22,1,1194
23,0,1198
24,1,1194
25,0,1198
26,1,1194
27,0,1198
28,1,1194
29,0,1198
30,1,1875
31,0,1192
32,1,1197
33,0,1203
34,1,1198
35,0,1203
36,1,1198
37,0,1203
38,1,1198
39,0,1203
40,1,1198
41,0,1203
42,1,1198
43,0,1203
44,1,1198
45,0,1203
46,1,1198
47,0,1203
48,1,1198
49,0,1203
50,1,1198
51,0,1203
52,1,1198
53,0,1203
54,1,1198
55,0,1203
56,1,1198
57,0,1203
58,1,1198
59,0,1203
60,1,1198
61,0,1203
62,1,1198
63,0,1203
64,1,1198
65,0,1203
66,1,1198
67,0,1203
68,1,1198
69,0,1203
70,1,1198
71,0,1203
72,1,1198
73,0,1203
74,1,1198
75,0,1203
76,1,1198
77,0,1203
78,1,1198
79,0,1203
80,1,1198
81,0,1203
82,1,1198
83,0,1191
84,1,1198
85,0,1203
86,1,1198
87,0,1203
88,1,1198
89,0,1203
90,1,1198
91,0,1203
92,1,1198
93,0,1203
94,1,1198
95,0,1203
96,1,1198
97,0,1203
98,1,1198
99,0,1203
0,1,1194
1,0,1203
2,1,1198
3,0,1191
4,1,1195
5,0,1203
6,1,1198
7,0,1191
8,1,1198
9,0,1191
10,1,1198
11,0,1191
12,1,1198
13,0,1191
14,1,1198
15,0,1191
16,1,1198
17,0,1191
18,1,1198
19,0,1191
20,1,1198
21,0,1191
22,1,1198
23,0,1191
24,1,1198
25,0,1191
26,1,1198
27,0,1191
28,1,1198
29,0,1203
30,1,1198
31,0,1191
32,1,1198
33,0,1191
34,1,1198
35,0,1191
36,1,1198
37,0,1191
38,1,1198
39,0,1191
40,1,1198
41,0,1191
42,1,1198
43,0,1191
44,1,1198
45,0,1191
46,1,1198
47,0,1191
48,1,1198
49,0,1191
50,1,1198
51,0,1191
52,1,1198
53,0,1191
54,1,1198
55,0,1191
56,1,1198
57,0,1191
58,1,1198
59,0,1191
60,1,1198
61,0,1191
62,1,1198
63,0,1191
64,1,1198
65,0,1191
66,1,1198
67,0,1191
68,1,1198
69,0,1191
70,1,1198
71,0,1191
72,1,1198
73,0,1191
74,1,1198
75,0,1191
76,1,1198
77,0,1191
78,1,1198
79,0,1191
80,1,1198
81,0,1191
82,1,1198
83,0,1191
84,1,1198
85,0,1191
86,1,1198
87,0,1191
88,1,1198
89,0,1191
90,1,1198
91,0,1191
92,1,1198
93,0,1191
94,1,1198
95,0,1191
96,1,1198
97,0,1191
98,1,1198
99,0,1191
0,1,1194
1,0,1191
2,1,1198
3,0,1191
4,1,1195
5,0,1203
6,1,1198
7,0,1191
8,1,1198
9,0,1191
10,1,1198
11,0,1191
12,1,1198
13,0,1191
14,1,1198
15,0,1191
16,1,1198
17,0,1191
18,1,1198
19,0,1191
20,1,1198
21,0,1191
22,1,1198
23,0,1191
24,1,1198
25,0,1191
26,1,1198
27,0,1191
28,1,1198
29,0,1379
30,1,1763
31,0,1421
32,1,1183
33,0,1188
34,1,1183
35,0,1188
36,1,1183
37,0,1188
38,1,1185
39,0,1196
40,1,1185
41,0,1196
42,1,1185
43,0,1196
44,1,1185
45,0,1195
46,1,1185
47,0,1195
48,1,1185
49,0,1195
50,1,1185
51,0,1195
52,1,1185
53,0,1190
54,1,1183
55,0,1188
56,1,1183
57,0,1188
58,1,1183
59,0,1188
60,1,1183
61,0,1188
62,1,1183
63,0,1188
64,1,1187
65,0,1193
66,1,1187
67,0,1193
68,1,1187
69,0,1193
70,1,1187
71,0,1190
72,1,1183
73,0,1188
74,1,1183
75,0,1188
76,1,1183
77,0,1188
78,1,1183
79,0,1188
80,1,1183
81,0,1188
82,1,1183
83,0,1188
84,1,1183
85,0,1188
86,1,1183
87,0,1188
88,1,1183
89,0,1188
90,1,1183
91,0,1188
92,1,1183
93,0,1188
94,1,1183
95,0,1188
96,1,1183
97,0,1188
98,1,1183
99,0,1188
0,1,1193
1,0,1192
2,1,1187
3,0,1188
4,1,1183
5,0,1192
6,1,1187
7,0,1192
8,1,1187
9,0,1192
10,1,1187
11,0,1190
12,1,1185
13,0,1188
14,1,1185
15,0,1188
